empresa_cnpj,empresa_razaoSocial,processo_numero,peticao_expediente,peticao_dataEntrada,assunto_descricao,situacao_descricao,peticao_dataPublicacao,Tempo_Peticao
58430828000160,BLAU FARMACEUTICA S.A.,25351127616201996,193374194,2019-03-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-05-25 00:00:00-03:00,451
57507378000365,EMS S/A,25351127582201930,193305191,2019-03-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-07-26 00:00:00-03:00,878
45992062000165,GERMED FARMACEUTICA LTDA,25351127397201945,193146196,2019-03-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-11-08 00:00:00-03:00,983
57507378000365,EMS S/A,25351127338201977,193084192,2019-03-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-08-09 00:00:00-03:00,892
64171697000146,ACCORD FARMACÊUTICA LTDA,25351125930202230,812260221,2022-03-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-01-02 00:00:00-03:00,305
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351125924202282,812245228,2022-03-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-07-22 00:00:00-03:00,872
49324221000104,FRESENIUS KABI BRASIL LTDA,25351125788202140,820002215,2021-03-02 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-06-13 00:00:00-03:00,468
24633934000129,Camber Farmaceutica Ltda,25351125737202118,819715216,2021-03-02 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2022-01-17 00:00:00-03:00,321
44363661000157,GLENMARK FARMACÊUTICA LTDA,25351125720201902,190728191,2019-02-28 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-06-29 00:00:00-03:00,487
22566515000196,ORPHANDC G IMPORTACAO E DISTRIBUICAO DE PRODUTOS FARMACEUTICOS LTDA,25351125687202250,810785228,2022-03-03 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2023-07-25 00:00:00-03:00,509
61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,25351125684202216,810797221,2022-03-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-06-24 00:00:00-03:00,844
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351125681202282,810690228,2022-03-03 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-12-18 00:00:00-03:00,655
73856593000166,PRATI DONADUZZI & CIA LTDA,25351125659202232,810678229,2022-03-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-03-11 00:00:00-03:00,739
24633934000129,Camber Farmaceutica Ltda,25351125422202413,357490243,2024-03-22 09:00:16-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-07-14 00:00:00-03:00,478
7718721000180,BEAUFOUR IPSEN FARMACÊUTICA LTDA,25351124914202572,953269252,2025-07-22 11:03:28-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo,Foi publicado o indeferimento do processo ou da petição.,2025-09-01 00:00:00-03:00,40
7718721000180,BEAUFOUR IPSEN FARMACÊUTICA LTDA,25351124912202583,953209259,2025-07-22 11:02:59-03:00,MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo,Foi publicado o indeferimento do processo ou da petição.,2025-09-01 00:00:00-03:00,40
68032192000151,BIONATUS LABORATÓRIO BOTÂNICO LTDA,25351124453202112,3279056212,2021-08-20 10:12:12-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-05-02 00:00:00-03:00,619
923140000131,EMS SIGMA PHARMA LTDA,25351124131201583,178275154,2015-02-27 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Nova Associação no País,Foi publicado o indeferimento do processo ou da petição.,2018-07-23 00:00:00-03:00,1242
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351123962202110,3278322211,2021-08-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-05-29 00:00:00-03:00,647
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351122984201867,175622182,2018-03-07 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-09-09 00:00:00-03:00,551
3560974000118,MERCK SHARP & DOHME FARMACEUTICA LTDA.,25351122576202119,809668216,2021-03-01 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2024-04-29 00:00:00-03:00,1155
394452000103,COMANDO DO EXÉRCITO,25351122377201604,1913613167,2016-06-13 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2017-11-20 00:00:00-03:00,525
92762277000170,VIDORA FARMACEUTICA LTDA,25351120871202041,539290200,2020-02-21 00:00:00-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-01-11 00:00:00-03:00,325
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351120855202059,539235207,2020-02-21 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2020-03-16 00:00:00-03:00,24
57507378000365,EMS S/A,25351120823202134,803732219,2021-03-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-03-06 00:00:00-03:00,735
56994502000130,NOVARTIS BIOCIENCIAS S.A,25351120819202176,803706210,2021-03-01 00:00:00-03:00,Medicamento Inovador - Registro de Medicamento com Inovação Diversa,Foi publicado o deferimento do processo ou da petição.,2023-01-23 00:00:00-03:00,693
56994502000130,NOVARTIS BIOCIENCIAS S.A,25351120757202101,803501216,2021-03-01 00:00:00-03:00,Medicamento Inovador - Registro de Medicamento com Inovação Diversa,Foi publicado o deferimento do processo ou da petição.,2023-05-22 00:00:00-03:00,812
62462015000129,APSEN FARMACEUTICA S/A,25351120564202222,4298766221,2022-06-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-11-27 00:00:00-03:00,530
7670111000154,Arese Pharma Ltda,25351120096201704,355683179,2017-03-06 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2019-01-07 00:00:00-03:00,672
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351117802202212,4296211221,2022-06-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-10-14 00:00:00-03:00,853
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351117229202328,190343238,2023-02-27 08:53:48-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2023-09-04 00:00:00-03:00,188
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351117059202209,4293146221,2022-06-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-08-07 00:00:00-03:00,419
33009945000123,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,25351116416202041,525095201,2020-02-20 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2020-10-13 00:00:00-03:00,236
5155425000193,VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA,25351115439201903,174733199,2019-02-25 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-09-08 00:00:00-03:00,561
3485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,25351114444202024,514657207,2020-02-19 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-11-29 00:00:00-03:00,649
51780468000187,JANSSEN-CILAG FARMACEUTICA LTDA,25351114441202091,514645203,2020-02-19 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2022-10-31 00:00:00-03:00,985
19307668000104,Helixor Medicamentos do Brasil Ltda,25351113983201678,1889163162,2016-06-08 00:00:00-03:00,DINAMIZADO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-10-30 00:00:00-03:00,509
61190096000192,EUROFARMA LABORATORIOS S.A.,25351113196202266,4282144224,2022-06-10 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2025-08-04 00:00:00-03:00,1151
14665928000108,VOLPHARMA DISTRIBUIDORA DE PRODUTOS HOSPITALARES E FARMACÊUTICOS LTDA,25351113012201707,334859173,2017-03-02 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-07-17 00:00:00-03:00,137
17440261000125,MYRALIS INDUSTRIA FARMACEUTICA LTDA,25351112520201701,334131177,2017-03-02 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-11-04 00:00:00-03:00,977
48344725000719,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,25351111846201702,332941175,2017-03-02 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-05-06 00:00:00-03:00,795
10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,25351111662202009,504203204,2020-02-18 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-03-06 00:00:00-03:00,1112
43940618000144,ELI LILLY DO BRASIL LTDA,25351110940202271,720012229,2022-02-25 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2024-01-22 00:00:00-03:00,696
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351110918202221,719866223,2022-02-25 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-12-18 00:00:00-03:00,661
60726692000181,MARJAN INDÚSTRIA E COMÉRCIO LTDA,25351110913202206,719852223,2022-02-25 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2025-04-14 00:00:00-03:00,1144
923140000131,EMS SIGMA PHARMA LTDA,25351110808202188,772382212,2021-02-26 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2023-06-26 00:00:00-03:00,850
73663650000190,RANBAXY FARMACÊUTICA LTDA,25351110804202108,772259211,2021-02-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2023-02-06 00:00:00-03:00,710
64171697000146,ACCORD FARMACÊUTICA LTDA,25351109525201522,156810158,2015-02-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-08-24 00:00:00-03:00,2012
33078528000132,TORRENT DO BRASIL LTDA,25351108813202210,712485226,2022-02-25 07:35:05-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-07-15 00:00:00-03:00,870
11111111000191,EMPRESA DE TESTE LTDA. (VS01),25351108737201858,155164187,2018-02-28 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2018-02-28 00:00:00-03:00,0
24633934000129,Camber Farmaceutica Ltda,25351108238202590,854068253,2025-06-30 08:31:56-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-08-11 00:00:00-03:00,41
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351108236202509,854063252,2025-06-30 08:26:02-03:00,MEDICAMENTO INOVADOR - Registro de medicamento inovador (nova forma farmacêutica) – via de desenvolvimento abreviado,Foi publicado o indeferimento do processo ou da petição.,2025-08-25 00:00:00-03:00,55
24633934000129,Camber Farmaceutica Ltda,25351107641202411,324279240,2024-03-15 11:00:24-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-09-23 00:00:00-03:00,191
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351107595202450,324196243,2024-03-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-01-27 00:00:00-03:00,318
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351106966201706,307382177,2017-02-24 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-01-21 00:00:00-03:00,696
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25351106946201706,307319176,2017-02-24 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-01-21 00:00:00-03:00,696
43426626000177,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,25351105863201576,151770158,2015-02-19 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Nova Associação no País,Foi publicado o indeferimento do processo ou da petição.,2017-02-20 00:00:00-03:00,732
55980684000127,ADIUM S.A.,25351105309202501,831537250,2025-06-25 09:08:47-03:00,"MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA análogo) – via de desenvolvimento completo
",Foi publicado o indeferimento do processo ou da petição.,2025-07-21 00:00:00-03:00,25
58430828000160,BLAU FARMACEUTICA S.A.,25351104970202591,829505251,2025-06-24 11:02:42-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-08-04 00:00:00-03:00,40
8157293000127,NATCOFARMA DO BRASIL LTDA,25351104660201928,158060194,2019-02-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-03-08 00:00:00-03:00,747
48396378000182,UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,25351104337201645,1864404160,2016-06-03 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2019-10-14 00:00:00-03:00,1228
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351104231202175,753170212,2021-02-25 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-10-02 00:00:00-03:00,949
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351102909201880,146997185,2018-02-26 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-02-17 00:00:00-03:00,721
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351102888201801,146976182,2018-02-26 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2020-09-08 00:00:00-03:00,925
5044984000126,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,25351102850201633,1860107163,2016-06-02 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-12-31 00:00:00-03:00,942
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351102847201997,155471199,2019-02-19 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2020-05-18 00:00:00-03:00,454
5044984000126,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,25351102788201603,1859982166,2016-06-02 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-07-02 00:00:00-03:00,760
53359824000119,BLANVER FARMOQUIMICA E FARMACEUTICA S.A.,25351102652201672,1859359163,2016-06-02 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Nova Associação no País (Parceria de Desenvolvimento Produtivo),Foi publicado o indeferimento do processo ou da petição.,2017-03-27 00:00:00-03:00,298
4259723000160,TÉ GUARANI DO BRASIL LTDA,25351102070201607,1858622168,2016-06-02 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2017-11-06 00:00:00-03:00,522
49475833000106,BIOLAB SANUS FARMACEUTICA LTDA,25351099419202518,801275250,2025-06-16 08:47:46-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-08-04 00:00:00-03:00,48
92695691000103,KLEY HERTZ FARMACEUTICA S.A,25351097164201709,281594171,2017-02-20 00:00:00-03:00,PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2019-03-06 00:00:00-03:00,744
2501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,25351097134202208,651505223,2022-02-22 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-08-07 00:00:00-03:00,531
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351096570202413,302595241,2024-03-12 10:56:57-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2025-09-08 00:00:00-03:00,544
5399786000185,UNICHEM FARMACÊUTICA DO BRASIL LTDA,25351095237201675,1844847160,2016-05-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-09-21 00:00:00-03:00,1574
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351094604201978,143040198,2019-02-15 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2020-05-18 00:00:00-03:00,458
44363661000157,GLENMARK FARMACÊUTICA LTDA,25351094553202441,300042247,2024-03-12 08:18:42-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-09-16 00:00:00-03:00,187
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351094282201967,142471198,2019-02-15 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2020-03-23 00:00:00-03:00,402
18268051000164,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25351092487202211,4254078220,2022-06-03 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2024-05-27 00:00:00-03:00,724
18268051000164,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25351092486202269,4254073229,2022-06-03 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-09-30 00:00:00-03:00,850
31673254000102,LABORATORIOS B. BRAUN S/A,25351092127202040,423796200,2020-02-11 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o deferimento do processo ou da petição.,2021-03-29 00:00:00-03:00,412
60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,25351090341202142,6239121216,2021-12-13 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2023-05-29 00:00:00-03:00,532
19136432000152,EXELTIS LABORATORIO FARMACEUTICO LTDA,25351090209201704,260148175,2017-02-16 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o indeferimento do processo ou da petição.,2020-03-23 00:00:00-03:00,1131
49324221000104,FRESENIUS KABI BRASIL LTDA,25351089448202067,412104200,2020-02-10 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-04-07 00:00:00-03:00,422
60318797000100,ASTRAZENECA DO BRASIL LTDA,25351088677202064,410912201,2020-02-10 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Medicamento Novo,Foi publicado o deferimento do processo ou da petição.,2021-04-12 00:00:00-03:00,427
60397775000174,TAKEDA PHARMA LTDA.,25351087135201785,253077175,2017-02-15 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-08-06 00:00:00-03:00,537
3978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,25351086914202214,594174221,2022-02-18 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-09-02 00:00:00-03:00,927
84684620000187,LABORATORIO CATARINENSE LTDA,25351086779201821,122951186,2018-02-19 00:00:00-03:00,MEDICAMENTO FITOTERÁPICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2018-12-31 00:00:00-03:00,315
4301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,25351085425202083,69396202,2020-02-07 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-05-02 00:00:00-03:00,815
61100004000136,ZAMBON LABORATÓRIOS FARMACÊUTICOS LTDA.,25351085415202048,386306209,2020-02-07 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2022-10-24 00:00:00-03:00,990
5161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25351085145202156,6238591217,2021-12-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-07-10 00:00:00-03:00,574
61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,25351084669202120,6237819218,2021-12-13 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-03-25 00:00:00-03:00,833
48396378000182,UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,25351084282201708,246258175,2017-02-14 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2019-01-07 00:00:00-03:00,692
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351083724202245,582133229,2022-02-17 14:19:23-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-09-02 00:00:00-03:00,927
24633934000129,Camber Farmaceutica Ltda,25351083122202298,4239216221,2022-06-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-07-15 00:00:00-03:00,775
17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,25351083113202205,4238818220,2022-06-01 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2024-12-02 00:00:00-03:00,915
3485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,25351083066202291,4238808222,2022-06-01 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-07-15 00:00:00-03:00,775
92695691000103,KLEY HERTZ FARMACEUTICA S.A,25351082949202284,4238741228,2022-06-01 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2024-07-15 00:00:00-03:00,775
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351082066201979,124118194,2019-02-11 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o deferimento do processo ou da petição.,2021-08-23 00:00:00-03:00,924
61282661000141,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,25351082025201982,124055192,2019-02-11 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2021-01-25 00:00:00-03:00,714
64171697000146,ACCORD FARMACÊUTICA LTDA,25351081415202583,681526250,2025-05-21 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o indeferimento do processo ou da petição.,2025-06-30 00:00:00-03:00,40
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351080712202340,128928234,2023-02-08 08:27:56-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-05-06 00:00:00-03:00,452
1440590000136,FRESENIUS MEDICAL CARE LTDA,25351080642201706,229465179,2017-02-10 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-04-10 00:00:00-03:00,59
57507378000365,EMS S/A,25351080622201702,229404174,2017-02-10 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2020-03-09 00:00:00-03:00,1123
24633934000129,Camber Farmaceutica Ltda,25351079616202014,363015203,2020-02-05 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2021-06-14 00:00:00-03:00,495
60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,25351079582202050,362902203,2020-02-05 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-05-09 00:00:00-03:00,824
60397775000174,TAKEDA PHARMA LTDA.,25351079240201705,226940170,2017-02-10 00:00:00-03:00,ESPECÍFICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2017-04-10 00:00:00-03:00,59
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351078111202296,551725227,2022-02-15 00:00:00-03:00,MEDICAMENTO NOVO - Registro de Forma Farmacêutica Nova no País,Foi publicado o indeferimento do processo ou da petição.,2024-08-12 00:00:00-03:00,909
61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,25351077832201543,110938153,2015-02-06 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2016-05-09 00:00:00-03:00,458
61190096000192,EUROFARMA LABORATORIOS S.A.,25351077494202285,4235376229,2022-05-31 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2022-11-07 00:00:00-03:00,160
2456955000183,NATULAB LABORATORIO S.A,25351077264201701,221422176,2017-02-09 00:00:00-03:00,SIMILAR - Registro de Medicamento Similar,Foi publicado o indeferimento do processo ou da petição.,2019-01-21 00:00:00-03:00,711
61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,25351076955202201,539592225,2022-02-14 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2024-07-08 00:00:00-03:00,875
17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,25351076741202064,352262208,2020-02-04 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2023-05-22 00:00:00-03:00,1203
5035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,25351076273201653,1782107160,2016-05-20 00:00:00-03:00,GENERICO - Registro de Medicamento,Foi publicado o deferimento do processo ou da petição.,2021-02-08 00:00:00-03:00,1725
